"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"MVD",2277.4553527224,-1.97388951287072,0.149067654114611,-13.2415682301748,5.04835609477162e-40,2.72720029895572e-38,"Down"
"CRYM",39.5619410954493,-1.97252033112397,0.356383314092562,-5.53482795945845,3.11533991274693e-08,2.08126626473653e-07,"Down"
"RIBC2",30.7959801173889,-1.96895999419841,0.400707660098915,-4.9137068997193,8.93703253755518e-07,4.64762775075432e-06,"Down"
"TSNAXIP1",9.70982412676454,-1.96361121882167,0.697345692583368,-2.81583616233052,0.00486504698754236,0.0113523801703348,"Down"
"TMEM121",11.1892828685407,-1.96015453580225,0.643630797301351,-3.04546417607872,0.00232321453039551,0.0059048565624512,"Down"
"MRAP2",12.2808233957406,-1.95255766314597,0.620239565655958,-3.14807015105682,0.00164352245987419,0.00434104678389953,"Down"
"ADH6",9.41714906972488,-1.94707451353661,0.700704586260231,-2.77873807552545,0.00545705076711013,0.0125308203122373,"Down"
"ZNF488",70.3755877258081,-1.94573730744963,0.309430014955252,-6.28813370846076,3.21305126799885e-10,2.87021892671629e-09,"Down"
"TXNDC5",35.4535852619418,-1.939476416851,0.451106386054789,-4.29937699134111,1.71278908341118e-05,7.02894092416252e-05,"Down"
"RARRES2",180.995243679471,-1.93176408849075,0.208481128567135,-9.26589424072829,1.93449425013587e-20,4.55733391672047e-19,"Down"
"MDH1B",25.0412010463809,-1.92236057782043,0.445243540092018,-4.31754849811665,1.57771749411684e-05,6.5418294072019e-05,"Down"
"POLD1",629.533768590303,-1.9036558528498,0.169734126518222,-11.2155162423712,3.42183888475365e-29,1.29564672938421e-27,"Down"
"DSEL",486.900916147428,-1.89501591544217,0.162035417434611,-11.6950722591677,1.35072183047804e-31,5.6428655671271e-30,"Down"
"CTXN1",179.356493795614,-1.89130756158822,0.224300851324348,-8.4320124084296,3.39770944809701e-17,6.38433171109443e-16,"Down"
"DHCR7",3464.92676088173,-1.89065164949923,0.12292210483034,-15.3808922496793,2.19896351897057e-53,1.6307461410212e-51,"Down"
"METTL7B",256.108100215896,-1.88110155641666,0.174830862241013,-10.7595508727942,5.34299269087704e-27,1.81473515974965e-25,"Down"
"CTNND2",43.8069983663031,-1.87938765126983,0.363722761546229,-5.16708837049496,2.37768860793987e-07,1.37325213471476e-06,"Down"
"NRTN",49.724973783954,-1.87711698671606,0.380426830867478,-4.93423921345325,8.04637751465151e-07,4.21946650172081e-06,"Down"
"TRIM54",76.0250537922055,-1.87257340226733,0.279742359153868,-6.69392153527005,2.17267947023641e-11,2.25602251868044e-10,"Down"
