"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"ARRDC4",632.911280298969,2.31025517407792,0.16193582661884,14.2664858191988,3.53971668357365e-46,2.26343210179738e-44,"Up"
"SAMHD1",1588.53392275811,2.30972813615037,0.142885882035707,16.1648450024836,8.92621354116633e-59,7.264430799444e-57,"Up"
"PARP12",1669.37173869172,2.30282664338149,0.118470772800812,19.4379304611552,3.68743256366938e-84,4.81402003338211e-82,"Up"
"HDAC9",2007.59886972028,2.29737022887379,0.189960444845237,12.0939400344397,1.13700265957385e-33,5.21980012177255e-32,"Up"
"PA2G4P4",73.7125137715313,2.29473079713367,0.285197786689394,8.04610310539625,8.54719911622618e-16,1.4039586700349e-14,"Up"
"NAV3",84.5277756085261,2.29091141224867,0.274250442464363,8.35335539174691,6.63506302938283e-17,1.20343335668965e-15,"Up"
"LINC00525",12.7660193263832,2.28442337882301,0.636980371065896,3.58633245636808,0.000335361361098882,0.00104606369802197,"Up"
"SEMA3A",513.643479075071,2.28152851774865,0.164053066027316,13.9072592362813,5.72307888777729e-44,3.49889500978111e-42,"Up"
"ADCY4",23.6491999178292,2.27850208192539,0.465910270931818,4.8904311067631,1.00615369978319e-06,5.18508401290409e-06,"Up"
"RBM43",247.161555798926,2.27194689380002,0.203845224357205,11.1454506769254,7.53617911246478e-29,2.79440629634678e-27,"Up"
"KCNT2",26.9900995594284,2.26679408164039,0.445096583299186,5.09281393453585,3.5278788151437e-07,1.96824784109974e-06,"Up"
"GADD45A",1143.00879966158,2.26088380830187,0.135186079121985,16.7242353871493,8.72892412402338e-63,7.6503221011458e-61,"Up"
"IRS2",255.77229760486,2.25904870524318,0.180924018333244,12.4861736216926,8.88238211123587e-36,4.31484089147749e-34,"Up"
"SPRY2",212.327389546356,2.25514607002431,0.192328607957028,11.725484284315,9.43598414956994e-32,3.9818582271569e-30,"Up"
"TNFRSF11B",1335.25466094958,2.25254701397536,0.142971171515376,15.7552532451139,6.32056644818677e-56,4.85985639847391e-54,"Up"
