"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"KRT19",203.121010106084,-2.17094163271937,0.193296713279534,-11.2311357802545,2.86768329888175e-29,2.80246663031041e-27,"Down"
"TCN2",51.965495178631,-2.1417928469799,0.348569934211953,-6.14451401788873,8.02087069343857e-10,1.45070016512073e-08,"Down"
"HIST1H2BC",14.3362409943955,-2.12722198750478,0.6582744354256,-3.23151237998396,0.00123136989708648,0.0060630886473385,"Down"
"CPM",116.374491347142,-2.12590156493463,0.242367552622756,-8.77139510602553,1.76466051386742e-18,8.45223561543299e-17,"Down"
"TAGLN",67.2363482897209,-2.04356490854189,0.310583650430167,-6.57975687294388,4.71218155867466e-11,9.66196550389501e-10,"Down"
"ANKLE1",8.98583449001388,-2.02360135438395,0.81061626282442,-2.49637398999761,0.0125470238548116,0.0425657433014016,"Down"
"WNT9A",16.1792047584705,-2.00984442363018,0.593384768201289,-3.38708462255033,0.000706395956096552,0.00375772879542494,"Down"
"CST1",42.277122055748,-1.99161489431943,0.384901980347672,-5.17434306916388,2.28714246754915e-07,2.76879045172434e-06,"Down"
"DPYSL5",20.2859283594772,-1.92122733097783,0.532210020683204,-3.60990446687104,0.000306309798731113,0.00180364378192432,"Down"
"EDN2",28.6652490251597,-1.8992322796796,0.484558969330113,-3.91950701543144,8.8730278604234e-05,0.000607819963892655,"Down"
"NID2",19.5681467478274,-1.89593589597106,0.539142825808124,-3.51657446823897,0.000437154010873627,0.00248123292916469,"Down"
"LAMC2",229.021768518829,-1.86244210130151,0.177041768602251,-10.5197892904343,7.0030019304054e-26,5.69546156997669e-24,"Down"
"TNC",43.8849491159731,-1.84186365821985,0.35999950589113,-5.11629496174049,3.11595660124707e-07,3.62371997062496e-06,"Down"
"KLHL4",95.1155329644077,-1.81973055299674,0.265109340242441,-6.8640755973841,6.69231856389604e-12,1.55062172767289e-10,"Down"
"PCDHGC3",16.4248663498443,-1.81735231396328,0.588762738263931,-3.0867312006226,0.00202370503103431,0.00927914106520312,"Down"
"COL6A1",97.7902455800547,-1.78285469004939,0.267780513100632,-6.65789556307033,2.7777603357982e-11,5.90542100863203e-10,"Down"
"SCEL",23.5913000359246,-1.78061710065045,0.530116868120575,-3.35891424651942,0.000782493451337236,0.00411913798579697,"Down"
"VIL1",58.7333963530149,-1.77419020748521,0.309964244251195,-5.72385441350265,1.04133995932026e-08,1.57540045281434e-07,"Down"
"GPX3",85.0250025616683,-1.74245493018271,0.26145542837271,-6.66444350009364,2.65670080337268e-11,5.6679401998715e-10,"Down"
"IGFBP7",21.9435844400479,-1.73176847099797,0.507804887354482,-3.41030288231369,0.000648907720765432,0.00349798209974889,"Down"
"PSG4",49.223712397204,-1.71435299610689,0.340567260089915,-5.03381621490648,4.80810656867894e-07,5.37338668249998e-06,"Down"
"COL4A2",593.44811683664,-1.71395317173393,0.125314980293146,-13.6771610842097,1.39014965642587e-42,2.71706992525302e-40,"Down"
"TBXAS1",32.1869781028093,-1.70558423482376,0.414303140441343,-4.11675429977879,3.84245321375439e-05,0.000290654482174006,"Down"
"FBN1",71.6689743971462,-1.68845639273257,0.285538525248012,-5.9132349698382,3.35453099110236e-09,5.4710910565516e-08,"Down"
"TRIM29",28.8948867500949,-1.67803314446648,0.486243196581316,-3.45101619161854,0.00055848006318357,0.00306784288561129,"Down"
"EPHX1",623.732133243051,-1.67569947255082,0.1230940596786,-13.6131627872708,3.34450815808723e-42,6.14071967571228e-40,"Down"
"MFGE8",182.608860599346,-1.67474039846599,0.195040074528968,-8.58664765438887,8.95437122616727e-18,3.96018505542682e-16,"Down"
"SSTR5-AS1",11.6661308137571,-1.6704169562999,0.668565544222585,-2.49850889076595,0.0124717014061077,0.04236951994371,"Down"
"NALCN",19.3081072177385,-1.63810099378781,0.543303948746022,-3.01507286587672,0.0025691752525491,0.0112939153505475,"Down"
"KCNK6",17.9121267738651,-1.61732638140701,0.544014940500521,-2.97294478699241,0.00294957504551132,0.0127018302777208,"Down"
"CDH17",112.044630011896,-1.61050274121969,0.23908325924449,-6.73615855124664,1.62628824163179e-11,3.57794765392947e-10,"Down"
"COL4A1",343.952456629424,-1.59593693927765,0.148330581980019,-10.7593250021269,5.35610381874523e-27,4.70328015040251e-25,"Down"
"ANXA2",9631.89775193071,-1.59398728336418,0.0942402161991802,-16.9140877180845,3.54259903140653e-64,1.48031776077877e-61,"Down"
"ZNF185",34.636065953046,-1.5851242261923,0.394722531327622,-4.01579362814898,5.92460833488996e-05,0.000426079547787516,"Down"
"BCAS1",38.9818380868718,-1.57675592138482,0.419017131398845,-3.76298676887264,0.000167896087763641,0.00106521716833498,"Down"
"PYROXD2",19.8996692577848,-1.55677374437047,0.503738285831506,-3.09044158079181,0.00199859116259239,0.00918079139814047,"Down"
"SLC16A2",139.439075101726,-1.55262914300879,0.205280967555944,-7.56343445519694,3.92563670026421e-14,1.17169619541383e-12,"Down"
"MYOM3",19.1589862373264,-1.54859551109614,0.518979701870186,-2.98392308122196,0.00284578301668396,0.0123205425495449,"Down"
"C1orf116",75.7922952276821,-1.5363960468439,0.297371891072473,-5.16658128413844,2.38414544478736e-07,2.87187619283631e-06,"Down"
"PANX2",18.5016491682903,-1.51769529562515,0.52088313272828,-2.91369637499255,0.00357177112018758,0.0149922834895854,"Down"
"GDPD5",20.6876016930693,-1.51542655663838,0.504992418326759,-3.00088971961121,0.00269192037481542,0.0117425093959731,"Down"
"MICAL2",176.579376111,-1.51512291553447,0.187014948438704,-8.10161395216524,5.4234811306379e-16,1.96771689643922e-14,"Down"
"EMP1",29.0193858405923,-1.50296546703386,0.440313193607892,-3.41340093563555,0.000641574788949097,0.00346153307768707,"Down"
"MST1R",28.267333275524,-1.49660223044482,0.435522137113604,-3.43634020617978,0.000589630059303641,0.00321998064832876,"Down"
"TUBB4A",43.3633900420274,-1.49230712825267,0.36017637167584,-4.14326770328996,3.42391871438741e-05,0.000261773167072218,"Down"
"PDGFB",17.0578426717254,-1.48594178790332,0.567938662052282,-2.61637723787595,0.00888683141659136,0.0319651597228418,"Down"
"PSAP",5225.62361672445,-1.48116318647265,0.0904649507731334,-16.3727849715752,2.99203462084026e-60,1.13304611047945e-57,"Down"
"SLCO2B1",212.611824879285,-1.47277295576068,0.175827291275193,-8.37624776608539,5.46418185793456e-17,2.22197838102184e-15,"Down"
"DDC",72.7932119746774,-1.47161163967192,0.312856908558117,-4.70378501933751,2.55382157186951e-06,2.52013109184973e-05,"Down"
"OTUB2",42.1602540229782,-1.45579028007204,0.351362603055692,-4.14327042039045,3.42387813094479e-05,0.000261773167072218,"Down"
"S100A3",165.962020545131,-1.45350983087229,0.206164126168212,-7.05025582232651,1.78589146817301e-12,4.45296971426349e-11,"Down"
"PTPRN2",37.925788351826,-1.43927824721704,0.368089350116873,-3.91013281628509,9.22453858521832e-05,0.00062905435326773,"Down"
"ALDH1B1",875.094906319915,-1.43552975639892,0.124550638485753,-11.5256715971242,9.7945457069186e-31,1.05035668032247e-28,"Down"
"DHCR24",803.719322645489,-1.43481993281766,0.131815247216328,-10.8850831987813,1.35774589410146e-27,1.2370800559941e-25,"Down"
"MYH9",3018.01236304557,-1.43105823131205,0.0915057663200261,-15.6389951023104,3.94910778899426e-55,1.22705867146237e-52,"Down"
"PROC",21.5719190312164,-1.43025557369148,0.529413627706107,-2.70158435454075,0.00690099723618626,0.0258265239370306,"Down"
