"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"HYMAI",5.05144937110508,2.98608385641191,0.956205415954595,3.1228476712097,0.00179110422442977,0.008380154823027,"Up"
"NEURL3",31.7606373025383,2.96938708913154,0.384099155229538,7.73078266042277,1.06887374983551e-14,3.46326526751515e-13,"Up"
"PLAG1",3.70628503115769,2.96878748516534,1.17188809606598,2.53333700984892,0.01129822699656,0.039151248139638,"Up"
"DLL4",14.4397963839427,2.96331017627138,0.655484551928698,4.52079330863272,6.16083190399076e-06,5.6048769528949e-05,"Up"
"DBP",35.7749235266867,2.96169858579867,0.357970290848784,8.27358767336861,1.29987138079969e-16,5.08123915888087e-15,"Up"
"CCDC33",3.72218767373304,2.95771224309689,1.0898478255026,2.71387635400648,0.00665009821479512,0.0250655956973211,"Up"
"HIST1H1E",9.62195334864275,2.95136390286845,0.769545815912391,3.83520232563313,0.000125460973318559,0.000825372461821011,"Up"
"SNORA31",5.03497082102646,2.94564247772837,0.990424359278527,2.97412159760905,0.0029382861169977,0.0126667204431797,"Up"
"REL",57.3010387318504,2.93972506163643,0.322475967647471,9.11610587009734,7.78721771487524e-20,4.12076437855276e-18,"Up"
"HLA-B",310.247456563687,2.93222310173199,0.147731354553248,19.848346416367,1.13887492473259e-87,8.62555396119343e-85,"Up"
"RASD1",49.1013629395399,2.91960652465583,0.333726846908348,8.74849162332343,2.16223417009404e-18,1.01953127133072e-16,"Up"
"BCL3",412.466658705998,2.9060916690908,0.158036012268526,18.3887939677505,1.61533382220636e-75,8.15608969062362e-73,"Up"
"HIST2H2BC",9.71725683330526,2.88579595774496,0.692083825463185,4.16972027313831,3.04973728778653e-05,0.000235994357939956,"Up"
"SNORA72",8.01018289130873,2.86075020584614,0.76155377995957,3.75646511267795,0.000172330282330723,0.00108822217888677,"Up"
"NOG",4.27162141189036,2.841212082625,1.0450021866044,2.71885754790347,0.00655078134781958,0.0247837553458875,"Up"
"ZNF184",28.9393122460666,2.83529732328716,0.397511417574015,7.13261858134991,9.84771713197442e-13,2.50703017237954e-11,"Up"
"CCNL1",1008.36299840539,2.83064404371186,0.106407591059467,26.6018995029211,6.45312042979656e-156,2.60663044560916e-152,"Up"
"SNORA32",8.09649672733418,2.81149277807202,0.768936426655056,3.65633969286937,0.000255842279922666,0.001542436193086,"Up"
"SNORA68",5.52483906211549,2.803279003062,0.934603096672016,2.99943260732183,0.00270482954239309,0.0117945751690246,"Up"
"TCTE3",12.1843143178213,2.79947689169278,0.6029797064333,4.64273815822431,3.43821965395788e-06,3.31458597984579e-05,"Up"
"SYNE3",4.52130656823817,2.76777903023142,0.972447347429962,2.84619937269227,0.00442444839212765,0.0179375930464379,"Up"
"CCR6",4.8328765654412,2.7410653804637,0.957170530522799,2.86371685405583,0.00418702102468964,0.0171529143939111,"Up"
"MSI1",4.14929387415515,2.73809068749013,1.00345284589578,2.72866901388461,0.00635904942383976,0.0242418784879736,"Up"
"FOXD3",20.6195540247861,2.72851747909229,0.492038041736768,5.54533846501243,2.93386083978354e-08,4.14359288312545e-07,"Up"
"TBX4",9.19957914768347,2.72361176621139,0.695743994583519,3.91467520728191,9.05259827873771e-05,0.00061872186092354,"Up"
"LOC399715",4.476254090964,2.72100766681361,1.00105285692658,2.71814584812996,0.00656488930810356,0.0248235018209365,"Up"
"SNORA52",11.7569349237691,2.71184951133182,0.658962875600499,4.11532972758225,3.8662632239056e-05,0.000292273098860188,"Up"
"SNORD5",9.02123090308896,2.70962991865064,0.698087799518599,3.88150304377071,0.000103812852472809,0.000698115508471419,"Up"
"ITGA9",4.26551094958053,2.70742329090729,0.996064330155782,2.71812091743498,0.0065653840019889,0.0248235018209365,"Up"
"BBC3",917.986058414525,2.70553784595645,0.129760731548814,20.850204939995,1.51771146489486e-96,1.41474057935353e-93,"Up"
"XKR9",3.857140580055,2.69946088363813,1.08473392620749,2.48859265707318,0.012824981339222,0.0433026257644725,"Up"
"GRHL1",22.1111519236101,2.68584054949265,0.454744796730954,5.90625900241296,3.49963627419078e-09,5.70007961971019e-08,"Up"
"IER3",815.278578325555,2.68519747828774,0.280712541766644,9.56564840811403,1.11500328431338e-21,6.85868517731451e-20,"Up"
"FST",52.0197926258917,2.65554986741229,0.299533419424726,8.86562131368331,7.60786308882178e-19,3.73247307329321e-17,"Up"
"NPY2R",3.86340255285747,2.64366868682219,1.04160358885201,2.53807563176302,0.0111463893110475,0.0387243886204057,"Up"
"CLUHP3",39.1142657288204,2.63995071910868,0.345054383308525,7.6508250490712,1.99693876853401e-14,6.23683092708637e-13,"Up"
"CFP",5.55394794406687,2.63552995168265,0.863121864551227,3.05348533031656,0.00226199780940037,0.0101528042939095,"Up"
"ID4",9.72441544143379,2.61551325308846,0.734305949138223,3.56188487395208,0.000368201846898849,0.00212066063722445,"Up"
"SIX4",50.9818979525488,2.61316079348076,0.309974654397402,8.43024020322179,3.44956404862964e-17,1.43648856155649e-15,"Up"
"IRF7",9.94472844877218,2.6023060418175,0.648987142219925,4.00979599213022,6.07712304462773e-05,0.000434469481149256,"Up"
"HIST1H4I",4.66682498885503,2.58163175007774,0.953853006250083,2.70652997176892,0.00679904447665858,0.0255317077682518,"Up"
"SNORD81",4.83021645881541,2.56551541063314,0.962380188153444,2.66580239515912,0.00768048230196105,0.0283152067341539,"Up"
"PER3",46.0380884249548,2.55695458546137,0.315478114454492,8.10501416202107,5.27393736700548e-16,1.91920639679797e-14,"Up"
"CCDC81",6.14114268458292,2.55626424781218,0.820661608910555,3.11488221217716,0.00184018376746127,0.00857667188234448,"Up"
"CCDC13",6.98461648943681,2.55599015972864,0.802851458958397,3.18364017553724,0.00145435676574302,0.00701588188187658,"Up"
"LOC100132356",11.6758303125232,2.55250041220989,0.612734107274601,4.16575539358049,3.10323297240616e-05,0.000239369682747408,"Up"
"ZBTB6",125.329010108975,2.55082984682791,0.197685270053518,12.9034897043029,4.30166744244284e-38,6.95034747566964e-36,"Up"
"SNORA21",10.4505130365715,2.54421877518713,0.637351779539224,3.99185953011144,6.55572032873883e-05,0.000462949993844156,"Up"
"ATF3",237.793361264484,2.53997180039728,0.184608018099854,13.7587295857508,4.51389177084276e-43,9.27107465746992e-41,"Up"
"HIST1H2AM",9.6737149241108,2.53598975792385,0.65777195642649,3.85542395528876,0.000115529239793318,0.000770491649870902,"Up"
"C6orf58",4.34727878016494,2.51158978350195,0.964267701517096,2.60466028215031,0.00919653946987044,0.0329325252056412,"Up"
"ARHGAP30",17.8863046877348,2.50742605621138,0.493102488551423,5.08499980111112,3.67626454364107e-07,4.22265153932156e-06,"Up"
"EREG",286.232863853187,2.50159698632121,0.15393924821443,16.2505469874492,2.21380407827337e-59,7.8902581825049e-57,"Up"
"CREBRF",169.225914246796,2.47633742730365,0.203875383697777,12.1463287150672,5.99998688150791e-34,7.34422636667807e-32,"Up"
"CYP27A1",5.94737845398714,2.4756291216291,0.863900727174915,2.86564074291821,0.00416166233866765,0.0170861225521866,"Up"
"CEP85L",99.1061369112876,2.47417139095458,0.227785769912901,10.8618347489426,1.75193400733176e-27,1.57258787413676e-25,"Up"
"NFIL3",288.301790602208,2.46544219812968,0.175560803221192,14.0432383134146,8.47497499611785e-45,1.93773107552747e-42,"Up"
"FBXO48",5.28193877106552,2.46276837783326,0.915349771383281,2.69052165065984,0.00713404057403743,0.0266246700573408,"Up"
"CSRNP1",328.671392373011,2.45965591389972,0.185960326350667,13.2267777873304,6.14664943814349e-40,1.04908588579469e-37,"Up"
"FGB",452.282541273308,2.45422294529905,0.141393087973426,17.3574463962503,1.73260060133476e-67,7.49844788820524e-65,"Up"
"PTGS2",648.980102966511,2.45109855378672,0.124059959607601,19.7573702388708,6.93235918027169e-87,4.94154873803131e-84,"Up"
"CFLAR-AS1",6.65210091471196,2.44310030581072,0.806259546110101,3.03016605210786,0.00244419317416497,0.0108334794749565,"Up"
"ZNF121",65.8689138301409,2.4371094893658,0.298764198397082,8.15730098332156,3.42593914096325e-16,1.27353067267179e-14,"Up"
"DNAH2",5.1121668797744,2.43141794941806,0.881472072453424,2.75836073019378,0.00580920530103989,0.0224835355598854,"Up"
"ZNF555",28.5607454233454,2.41648613104033,0.398220423226934,6.06821245243678,1.29341736749278e-09,2.27154082018515e-08,"Up"
"CLK1",525.158624597871,2.41516629011993,0.128862442541034,18.7422048076642,2.24144472209782e-78,1.2934203401134e-75,"Up"
"SNORA74A",5.31626224809402,2.41284426352383,0.932592807192889,2.58724305496899,0.00967473213486749,0.0342702145601649,"Up"
"NPHS1",19.0306582828897,2.39724748777572,0.514186913666206,4.66221022756704,3.12831385302446e-06,3.03757269799282e-05,"Up"
"AATK",8.60437683867759,2.38156600618759,0.679004615082065,3.5074371414983,0.000452445231246116,0.00255605189381838,"Up"
"ZNF764",66.0342348948941,2.38085729972577,0.264218096895649,9.01095469121508,2.04270408880234e-19,1.03139533950445e-17,"Up"
"KLF10",684.572300803931,2.37977179592697,0.142332305807091,16.7198288711235,9.39887207003838e-63,3.79651772482417e-60,"Up"
"C3orf35",8.82284489994819,2.37813242896128,0.696214194926902,3.41580571940359,0.000635936004365916,0.00344229354613124,"Up"
"HIST1H2AI",17.8684944646238,2.37235054911417,0.498259818339492,4.76127205484941,1.92376503508875e-06,1.93783746427311e-05,"Up"
"SPON2",12.5451220212049,2.36084726322572,0.587303304860158,4.01980925986421,5.82452784725667e-05,0.00041937984820592,"Up"
"TRPV3",7.53911912553053,2.35380284046756,0.775221353102626,3.03629773747467,0.0023950273594687,0.0106605183668269,"Up"
"FGA",486.733487201225,2.35380218818703,0.131400383959276,17.9132063184575,9.30195254105057e-72,4.17485410712781e-69,"Up"
"LOC284454",215.16491806235,2.35253417453117,0.180197230178946,13.0553292755664,5.92532867320203e-39,9.83604559751537e-37,"Up"
"PLEKHF2",84.5253214892765,2.34898566998612,0.23083071362216,10.1762266949931,2.53189440428449e-24,1.87082295067802e-22,"Up"
"LINC00472",100.36233176088,2.3435357485695,0.22472821053541,10.4283113499016,1.8413145893179e-25,1.46796382851015e-23,"Up"
"CD83",37.7154835617823,2.34248481544235,0.35565507041581,6.5863951066511,4.50633653371313e-11,9.25555696873487e-10,"Up"
"MIR7-1",5.62530177084903,2.34241206337579,0.851482016171536,2.75098242697812,0.00594168306511049,0.0229011817375983,"Up"
"ZC3H12A",292.288227946274,2.33615724223862,0.166781106237455,14.0073254995234,1.40600891056576e-44,3.15518814411776e-42,"Up"
"ZNF432",6.73386874529637,2.3323840334199,0.792920077974606,2.94151213748758,0.00326614042607865,0.0138388425465808,"Up"
"SOCS3",174.463660991549,2.32216123436258,0.189891273005295,12.2288991885258,2.17871128786316e-34,2.86974167242671e-32,"Up"
"CHST2",13.3356677733005,2.32123720072535,0.554196186566895,4.18847559219927,2.80834507546931e-05,0.000219275293972533,"Up"
"GPR3",17.9437870560562,2.3194090636354,0.508092572746394,4.56493400621524,4.99651495355902e-06,4.63967572469182e-05,"Up"
"IER5",1025.03935920259,2.31703518881776,0.102927635230078,22.5113030493552,3.21676227158933e-112,4.33119168967995e-109,"Up"
"IER2",451.010326329083,2.29727192542772,0.123128226541449,18.6575571658574,1.09629627808796e-77,6.0385992263045e-75,"Up"
"ADM5",28.0569146646519,2.29721079813864,0.393427992689676,5.8389612351519,5.25272884611692e-09,8.33148797869697e-08,"Up"
"C1R",98.375896703167,2.29609906755552,0.217463301887775,10.5585588355522,4.6372649479557e-26,3.84892990680323e-24,"Up"
"CDKL3",22.9001778795023,2.29479199180707,0.508544217888166,4.51247288060155,6.40761297930019e-06,5.78595037877494e-05,"Up"
"ID1",389.347229244583,2.29445237550618,0.153551062972539,14.9426017058346,1.74045145559035e-50,4.58495450844432e-48,"Up"
"IRF1",283.563961390229,2.29134829269928,0.172599406533012,13.275528222984,3.20999519574708e-40,5.55696025458045e-38,"Up"
"ZNF436",197.33732889515,2.27985516791622,0.167118012807183,13.6421869170181,2.24719054647278e-42,4.25491485033705e-40,"Up"
"HIST1H4E",22.1986807382412,2.27250427089695,0.485121523301846,4.68440207606082,2.80778361092016e-06,2.75950703950774e-05,"Up"
"ESRRB",5.69670151366465,2.27225658444639,0.877668526404033,2.58896897414817,0.00962637672872309,0.0341388449513218,"Up"
"LOC100379224",7.02891019171227,2.27153015311113,0.765185547579163,2.96860043985099,0.00299159315115591,0.0128508067372234,"Up"
"ZNF211",91.8064287664833,2.26635602197716,0.270606298006206,8.37510449193311,5.51748951041765e-17,2.23615176880405e-15,"Up"
"FOXD4L1",7.67898950609857,2.25588982682016,0.776044146436232,2.90690914580016,0.00365019198086849,0.0152845428247848,"Up"
"B3GNT7",7.33545805707827,2.25051002278196,0.758297263740595,2.96784668809228,0.00299893871337175,0.0128742826391885,"Up"
"SNIP1",113.047628804232,2.24855486107588,0.217146221072322,10.3550264424218,3.97076834966963e-25,3.12453057540887e-23,"Up"
"PCF11",600.504281204387,2.24277894707582,0.117264593252288,19.1257982044981,1.53997973729009e-81,1.03674858091563e-78,"Up"
"C5orf51",213.803332693831,2.24031886304717,0.180365098101524,12.4210220637373,2.00977375277181e-35,2.79936072828607e-33,"Up"
"ZNF830",168.816038223389,2.2252272811772,0.199740093801617,11.1406139790207,7.95688917220506e-29,7.65250658641118e-27,"Up"
"FGG",398.929488419533,2.21743902402562,0.139973382548447,15.8418621001614,1.60011392038457e-56,5.38616124645007e-54,"Up"
"SNORA4",5.90346107328513,2.21596678810578,0.888318431888818,2.49456355801827,0.0126112138858349,0.0427476055576358,"Up"
"ZBTB43",307.55508413102,2.19985240331561,0.141297169943982,15.5689771011532,1.18283674163879e-54,3.58340390879471e-52,"Up"
"FRS2",280.165179126414,2.19614453106368,0.145006568758067,15.1451382504457,8.15828890584325e-52,2.29911965025601e-49,"Up"
"MAPK8IP2",18.4372877824858,2.19603524966668,0.473415858859804,4.63870233446701,3.50603587223055e-06,3.36657232168699e-05,"Up"
"ZNF280B",17.6874678070643,2.19442872829844,0.499733119226071,4.3912013110056,1.1272611057797e-05,9.66748059436544e-05,"Up"
"ZNF654",281.050900369659,2.19369176920396,0.1622583670409,13.5197451398669,1.19589379056182e-41,2.16296133642211e-39,"Up"
"ACVR2B-AS1",6.16533903185895,2.19069917044355,0.840564631849414,2.60622334968289,0.00915467442426287,0.0327922981593903,"Up"
"ZNF267",216.290936131295,2.17384737605454,0.201989266604244,10.7621925293374,5.19199480255066e-27,4.59245204505904e-25,"Up"
"INO80D",134.334202448307,2.17114322532932,0.191277610627166,11.350744178634,7.35341596041998e-30,7.48812559734196e-28,"Up"
"LOC646903",17.246136334679,2.14861171498248,0.54882686794401,3.91491714505799,9.04352580570892e-05,0.000618450596577769,"Up"
"RLF",178.65001400534,2.14795857242849,0.174128026882992,12.3355131903714,5.83161817570086e-35,7.85194989479367e-33,"Up"
"IGFBP1",164.881148093329,2.14661696745598,0.187769746517038,11.4321769468928,2.88776932193805e-30,3.01672315890046e-28,"Up"
"ZNF292",304.448524650934,2.1463282007118,0.155243129100833,13.8255922380805,1.78636180351352e-43,3.79774251490823e-41,"Up"
"SERTAD2",274.970201192631,2.1460450333337,0.15671622262729,13.6938282288588,1.1052903826321e-42,2.19572276339932e-40,"Up"
"ZFP37",30.5363767069814,2.14039980918649,0.385191504306773,5.55671603671154,2.74897428019904e-08,3.90528374296038e-07,"Up"
"MALAT1",4144.63768803357,2.1391928537921,0.283259167040069,7.55206928038978,4.28396483846689e-14,1.2653524738212e-12,"Up"
"RASSF8",40.5501754177932,2.13752052844257,0.331164076430841,6.45456642362888,1.08529168640337e-10,2.14194864101563e-09,"Up"
"ZNF845",66.4580623507126,2.12647466752531,0.290414396814776,7.32220816477484,2.43923373535719e-13,6.67237796953914e-12,"Up"
"FOXN2",217.991273809021,2.12567296850519,0.155485203102838,13.6712235382248,1.50837399189382e-42,2.9013454021856e-40,"Up"
"ADAM20P1",6.25691101816701,2.11936411455267,0.817566295864881,2.59228410622119,0.00953410008424944,0.0338710714807783,"Up"
"AOC3",37.4659598442086,2.11494149736895,0.360634499759628,5.86450131304302,4.50484532620593e-09,7.24001533991558e-08,"Up"
"SNORA67",21.6529215395274,2.09962831053537,0.448984635664291,4.6763923389692,2.91965769817171e-06,2.8624928791622e-05,"Up"
"RGS16",13.9465893398572,2.09565741208891,0.546503121321247,3.83466686708462,0.000125734589380715,0.00082672368644357,"Up"
"HDAC9",58.5116970420834,2.09186712657727,0.281323726470737,7.43580057331165,1.03936543123651e-13,2.91551627215835e-12,"Up"
"EPM2AIP1",801.294241668787,2.08615252230514,0.126344039152654,16.5116814081317,3.02340870436397e-61,1.18186021546718e-58,"Up"
"ANKRD20A11P",8.85358515450575,2.08587810184429,0.720605967017388,2.89461674939747,0.00379621710061192,0.0158030088715958,"Up"
"SNORA62",7.59124161347546,2.08543603356295,0.74933094805169,2.78306406399633,0.00538481722867495,0.0210630132915052,"Up"
"ASH1L-AS1",36.9139109810255,2.08469589598074,0.680138373007491,3.06510554133633,0.00217593196927161,0.00984613278701769,"Up"
"PRR14",226.080953240559,2.07936518832511,0.161374804073066,12.8853150296228,5.44526992408063e-38,8.68233959736962e-36,"Up"
"WRAP53",128.624135867199,2.07703382697889,0.199567468900264,10.4076773555559,2.28734165505067e-25,1.81163439058196e-23,"Up"
"HIST3H2A",49.213890698687,2.07148964062231,0.299903282559645,6.90719228860168,4.94339683291015e-12,1.16318607419816e-10,"Up"
"PLD6",101.823881118644,2.06535886516877,0.235904971869691,8.75504593565593,2.04020373934151e-18,9.69536820130999e-17,"Up"
"ZNF615",24.3810445580247,2.06441429410389,0.426819011967186,4.83674399738924,1.3198323410108e-06,1.37049942659545e-05,"Up"
"ASS1",60.7573516197689,2.06283175037482,0.286404340547484,7.20251566869257,5.911164695579e-13,1.53715651890614e-11,"Up"
"ZEB2",18.2388567419225,2.06167790488725,0.474877734770503,4.34149203875312,1.4151840737354e-05,0.000118270349003625,"Up"
"ZBTB21",223.74948503111,2.06030596978907,0.160047047349326,12.8731270205326,6.37672499198002e-38,1.00354744743914e-35,"Up"
"CFB",28.6451439827939,2.06026420966868,0.3796550080798,5.42667465415242,5.741364290061e-08,7.62871189330693e-07,"Up"
"RNASEK",16.6329817518719,2.05869450187578,0.504099938915667,4.08390151029196,4.4285806758625e-05,0.000329350359248948,"Up"
"SKIL",199.44490618634,2.05389878980154,0.177539686707562,11.5686741814784,5.93933506091308e-31,6.54298747892225e-29,"Up"
"N4BP3",10.988144853107,2.04950037732356,0.605052260811892,3.38731132840233,0.000705812445706932,0.00375627370095591,"Up"
"MDM4",155.688552604339,2.04710102309706,0.208429401432643,9.82155592745686,9.09291011168575e-23,6.15574775046972e-21,"Up"
"EFNB3",6.79678393833048,2.0406230081899,0.774837150075505,2.63361534483865,0.00844811354402953,0.0307061307518146,"Up"
"TET3",338.983431975458,2.03760902778143,0.149408109739409,13.6378743519032,2.38408921084879e-42,4.44467585493317e-40,"Up"
"CYLD",197.675877771446,2.03715138547241,0.163634568537572,12.4493950372391,1.40909160658411e-35,1.98550838239375e-33,"Up"
"HES1",104.481330940975,2.03403897124286,0.213075561192092,9.54609228699453,1.34680761607451e-21,8.07951222355984e-20,"Up"
"CTDSP2",121.964450069488,2.03274838910781,0.213976220821464,9.49987985255559,2.10132607400927e-21,1.23934304465306e-19,"Up"
"MATN1-AS1",10.5393476432176,2.02488385975333,0.647207768093719,3.12864579131583,0.00175613866213312,0.00825115006653252,"Up"
"HCFC2",49.0821324508395,2.02375410319626,0.309355571686075,6.54183822249017,6.07672190459437e-11,1.2334625802324e-09,"Up"
"LPAR6",30.8890408485619,2.01953983587233,0.390203266034568,5.17560976973836,2.27167821461696e-07,2.75281966047283e-06,"Up"
"LOC644656",56.8285846637803,2.00870075699734,0.282504406970126,7.1103342370505,1.15762262882105e-12,2.92861607850804e-11,"Up"
"FOXC1",123.906569190398,2.0081833085023,0.211396442831369,9.49960785340284,2.1068218121681e-21,1.23934304465306e-19,"Up"
"NR4A2",23.1691483757034,2.00438004690178,0.446375626622685,4.49034384351827,7.11082906360407e-06,6.35933775592281e-05,"Up"
"SNHG10",140.971773361969,2.0043637962526,0.189028885265646,10.6034788991948,2.87097590577953e-26,2.41600597404419e-24,"Up"
"LOC100270804",18.7283312051647,1.9955426873475,0.486580107791686,4.10115961460929,4.11084869747302e-05,0.000308644761561202,"Up"
"PRX",53.7875303442868,1.99099645377892,0.282812995492489,7.03997512671512,1.92274152194828e-12,4.76478154661948e-11,"Up"
"MIR3064",29.9842180125043,1.98728496689517,0.413122693718695,4.81039893743614,1.5062935026535e-06,1.5481988689699e-05,"Up"
"ARID4B",516.166846195593,1.9825014035058,0.134882289828279,14.6980111772254,6.63808262382058e-49,1.71149543054165e-46,"Up"
"MAP3K8",337.123035675609,1.97916820388259,0.131467786192514,15.0543966792321,3.23032863657572e-51,8.69891609289434e-49,"Up"
"NNMT",69.0446000677476,1.9770271388119,0.275865526916634,7.16663354391996,7.68644184768675e-13,1.97339623538704e-11,"Up"
"RSRC2",431.597730137062,1.97483373514125,0.142651235840681,13.8437898802841,1.38696834333156e-43,3.00130042580211e-41,"Up"
"SNORD10",15.3875149845238,1.96802850471388,0.531416369945938,3.70336447278448,0.000212758866372471,0.00131340394432074,"Up"
"ZSWIM3",11.1068295482028,1.95941939622375,0.626450591156118,3.1278115527158,0.00176113058431572,0.00826224561391323,"Up"
"CENPA",21.4198013664825,1.94435596346036,0.442055941209801,4.39843870922564,1.09032408200315e-05,9.41064617216112e-05,"Up"
"SNORD96A",10.7525972213305,1.94365886734672,0.627271458870759,3.09859286575191,0.00194442021054032,0.0089761844233629,"Up"
"KIAA1586",61.6839600277023,1.94245585284773,0.280165595510521,6.93324192539832,4.11303914779126e-12,9.79210381000677e-11,"Up"
"SNX16",28.1691666939372,1.94196194590692,0.384334164470457,5.05279552387071,4.35389943093607e-07,4.90795844689147e-06,"Up"
"ZNF805",31.0062133639579,1.94127673091579,0.357593740614516,5.42872122867631,5.67592588509074e-08,7.55833734895929e-07,"Up"
"MIR5047",180.499758854786,1.94118811687655,0.18444212438115,10.5246462725895,6.65107883411773e-26,5.44579549404315e-24,"Up"
"HPX",9.18295416262521,1.94027385110404,0.667715838076603,2.9058376939105,0.00366271383802261,0.0153103712622139,"Up"
"B3GALNT2",267.160610204742,1.93378224148511,0.152917753471542,12.6458975337025,1.17870763396341e-36,1.78544738854608e-34,"Up"
"ZNF296",22.5269769657565,1.93112624666643,0.438571175002433,4.40322200075214,1.06654927171297e-05,9.22515637017684e-05,"Up"
"PAN3-AS1",16.4213386537509,1.92997866493066,0.533742001422447,3.61593927363255,0.000299260530386393,0.00176813218294603,"Up"
"THAP2",63.3822232161091,1.92859632395319,0.276658552927482,6.97103452449095,3.1461874323477e-12,7.60988010083622e-11,"Up"
"ZNF79",144.419734181072,1.92225261963908,0.191266284579156,10.0501383391675,9.17385459732122e-24,6.50109766142331e-22,"Up"
"POU2F2",80.9711939110215,1.92184681690257,0.256363756304431,7.49656209054911,6.55133903069046e-14,1.86797944409193e-12,"Up"
"ZNF799",13.5791919491008,1.91886830302106,0.546096375909191,3.5137905828918,0.00044176093795658,0.00250503464958251,"Up"
"ZNF333",9.59586494698443,1.91718502936593,0.703253632917506,2.72616441583433,0.00640750720385726,0.024363405176135,"Up"
"C3",1155.76941050445,1.91569661450394,0.105480745382592,18.1615763858652,1.03995219617961e-73,4.84697719742483e-71,"Up"
"SCUBE2",7.01935896946308,1.91311259975348,0.754098684810659,2.5369525743621,0.0111822101597146,0.0388269406061381,"Up"
"SLC16A6",10.4100543216757,1.89750553002416,0.613081040826168,3.09503214691999,0.00196791566695137,0.00907082618947001,"Up"
"SPRY1",70.6704061393964,1.88799342574693,0.246112319988807,7.67126743526206,1.70305039950507e-14,5.37436581802147e-13,"Up"
"CARD9",22.5516140772884,1.88666394571681,0.430314869060217,4.38438009320287,1.16316529195695e-05,9.94022355989722e-05,"Up"
"SNORD18C",7.69721075462191,1.88548047726057,0.75046934882446,2.51240171262691,0.0119912502718018,0.0410712184267083,"Up"
"SUMO4",7.98440389305167,1.88506892914612,0.737801240075707,2.55498205580773,0.0106193272311944,0.0370957069436766,"Up"
"STRIP2",75.7106633501559,1.87873824013535,0.240324344123435,7.81751115138964,5.38779576696509e-15,1.80856811922668e-13,"Up"
"GOLGA6L4",8.15712276501837,1.87643291772913,0.715999414352411,2.6207185091433,0.00877446790367673,0.0316738165197363,"Up"
"NFKB1",148.130082495089,1.87178307695899,0.211973681523692,8.83026167920653,1.04431112772632e-18,5.10280735717239e-17,"Up"
"ZNF92",95.0692121089842,1.87033971825262,0.246803267898628,7.57826156102944,3.50215810604102e-14,1.05308069302742e-12,"Up"
"PIGA",125.447183411452,1.86897078046337,0.205565422986162,9.09185384056141,9.73645222436662e-20,5.08561758857218e-18,"Up"
"IKZF5",116.333935201544,1.86397975815049,0.218271748860569,8.53972063668757,1.34546722547353e-17,5.84282597890792e-16,"Up"
"FBXW7",482.609501932778,1.86230029620138,0.139064835861371,13.3915974132947,6.77086525039105e-41,1.2066080162388e-38,"Up"
"CDKN1B",330.490321302911,1.8580782677575,0.139374261766589,13.3315738803283,1.51663892334892e-40,2.66356963378873e-38,"Up"
"NECAP1",100.613945808794,1.8519233122578,0.223747289549342,8.27685249724287,1.26473727998258e-16,4.95989849800287e-15,"Up"
"HCP5",8.76564973821328,1.85065822132453,0.662420145195422,2.79378312200721,0.00520954040479534,0.020521991690668,"Up"
"DNAH17",21.0279951064787,1.84989397650494,0.445749441784969,4.15007581186683,3.32365173766854e-05,0.000254750232492519,"Up"
"ANKAR",16.8175472880984,1.8477257434967,0.547260003019529,3.37632155337828,0.00073462008263921,0.00389249066962044,"Up"
"ICOSLG",42.5818004970425,1.84451132982205,0.309066000918151,5.96801758958444,2.40153485208953e-09,4.0307201298644e-08,"Up"
"ZNF711",60.3852906652563,1.84222981529141,0.287285877984043,6.41253175484571,1.43122600876806e-10,2.77497548388022e-09,"Up"
"MIPEPP3",8.74219062498758,1.83869390331493,0.658594859989444,2.79184368876551,0.00524086668662616,0.0206197475677064,"Up"
"RBPJ",139.923699509369,1.82774671491721,0.190185685136257,9.61032747342546,7.23186145200117e-22,4.56435922267449e-20,"Up"
"NEURL2",13.1305706485044,1.82408922537413,0.59305738609615,3.07573814632231,0.00209982166224869,0.0095732275783031,"Up"
"LCORL",24.8409474919151,1.81756944638021,0.465075631664658,3.9081158474688,9.30187042815719e-05,0.000633258796901173,"Up"
"CD79A",9.9931316128501,1.81361780503211,0.631254809773908,2.87303601802524,0.00406547763542228,0.0167683655500501,"Up"
"SLC12A7",401.447688714721,1.81124868365664,0.142437184283939,12.7161224982237,4.81150168102257e-37,7.47509966290147e-35,"Up"
"ANXA10",9.005862674025,1.80548851790527,0.656264457182185,2.75115999068048,0.00593846319284703,0.0229011817375983,"Up"
"CHIC2",34.6914421616585,1.80346854544027,0.359300367365869,5.01938965067585,5.18359116534678e-07,5.75753966468123e-06,"Up"
"TRIM59",28.9329618371544,1.8032409476876,0.400474682841185,4.50275891323373,6.70769607038339e-06,6.02996001342032e-05,"Up"
"AEBP2",195.340035428108,1.79553654357594,0.175215402430293,10.2475953521853,1.21324265662319e-24,9.2465877439999e-23,"Up"
"TIAM2",8.60008160730731,1.79516176493442,0.680671808715719,2.63733820315183,0.00835594764681411,0.030432162407684,"Up"
"ANO9",23.0698815711429,1.79322171549312,0.430641952395242,4.16406647220314,3.12629032268217e-05,0.000240688603114756,"Up"
"LYSMD3",109.707575358243,1.78792700425613,0.232446478998225,7.69177925155744,1.45102817274734e-14,4.60302602024928e-13,"Up"
"ZNF14",14.4167978963655,1.78704087346983,0.531428453875027,3.36271206488706,0.000771808200461665,0.00406819128890581,"Up"
